# Jeder einzelne Messpunkt.  uncertainty = 0 heisst 'nicht angegeben',
# nicht 'null'.  pressure_Pa = 0 heisst 'nicht angegeben', was in
# diesen Zusammenstellungen Umgebungsdruck bedeutet.
property,database_id,selected,T_K,value,uncertainty,pressure_Pa,frequency_Hz,ambient
dynamic_viscosity,MzyDH,no,3.131500000e+02,2.260000000e-02,1.800000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,MzyDH,no,3.181500000e+02,1.950000000e-02,1.600000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,MzyDH,no,3.231500000e+02,1.700000000e-02,1.400000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,MzyDH,no,3.281500000e+02,1.490000000e-02,1.200000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,MzyDH,no,3.331500000e+02,1.320000000e-02,1.100000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,MzyDH,no,3.381500000e+02,1.176000000e-02,9.400000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,MzyDH,no,3.431500000e+02,1.054000000e-02,8.500000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,PNlgL,no,2.981000000e+02,3.680000000e-02,6.500000000e-03,1.010000000e+05,0.000000000e+00,yes
dynamic_viscosity,eJWGE,no,2.980000000e+02,3.607000000e-02,7.500000000e-04,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,TZkKJ,no,2.781500000e+02,1.010000000e-01,5.000000000e-03,1.010000000e+05,0.000000000e+00,yes
dynamic_viscosity,TZkKJ,no,2.881500000e+02,6.200000000e-02,2.600000000e-03,1.010000000e+05,0.000000000e+00,yes
dynamic_viscosity,TZkKJ,no,2.981500000e+02,4.100000000e-02,1.700000000e-03,1.010000000e+05,0.000000000e+00,yes
dynamic_viscosity,TZkKJ,no,3.081500000e+02,2.880000000e-02,1.200000000e-03,1.010000000e+05,0.000000000e+00,yes
dynamic_viscosity,TZkKJ,no,3.181500000e+02,2.120000000e-02,9.000000000e-04,1.010000000e+05,0.000000000e+00,yes
dynamic_viscosity,TSRlH,no,2.981500000e+02,3.900000000e-02,2.000000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,uqWWS,no,2.981500000e+02,3.600000000e-02,2.000000000e-03,1.013250000e+05,0.000000000e+00,yes
dynamic_viscosity,MfXbF,no,2.531500000e+02,3.080000000e-01,3.500000000e-02,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,MfXbF,no,2.631500000e+02,1.520000000e-01,1.600000000e-02,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,MfXbF,no,2.731500000e+02,8.520000000e-02,8.600000000e-03,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,MfXbF,no,2.831500000e+02,5.240000000e-02,5.200000000e-03,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,MfXbF,no,2.931500000e+02,3.460000000e-02,3.500000000e-03,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,MfXbF,no,3.031500000e+02,2.420000000e-02,2.400000000e-03,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,MfXbF,no,3.131500000e+02,1.780000000e-02,1.800000000e-03,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,MfXbF,no,3.231500000e+02,1.350000000e-02,1.400000000e-03,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,MfXbF,no,3.331500000e+02,1.060000000e-02,1.100000000e-03,1.000000000e+05,0.000000000e+00,yes
dynamic_viscosity,FKcTI,no,2.931500000e+02,4.490000000e-02,9.000000000e-03,9.670000000e+04,0.000000000e+00,yes
dynamic_viscosity,FKcTI,no,2.981500000e+02,3.720000000e-02,7.500000000e-03,9.670000000e+04,0.000000000e+00,yes
dynamic_viscosity,FKcTI,no,3.031500000e+02,3.110000000e-02,6.300000000e-03,9.670000000e+04,0.000000000e+00,yes
dynamic_viscosity,FKcTI,no,3.081500000e+02,2.640000000e-02,5.300000000e-03,9.670000000e+04,0.000000000e+00,yes
dynamic_viscosity,FKcTI,no,3.131500000e+02,2.250000000e-02,4.500000000e-03,9.670000000e+04,0.000000000e+00,yes
dynamic_viscosity,FKcTI,no,3.181500000e+02,1.940000000e-02,3.900000000e-03,9.670000000e+04,0.000000000e+00,yes
dynamic_viscosity,FKcTI,no,3.231500000e+02,1.690000000e-02,3.400000000e-03,9.670000000e+04,0.000000000e+00,yes
dynamic_viscosity,FKcTI,no,3.281500000e+02,1.490000000e-02,3.000000000e-03,9.670000000e+04,0.000000000e+00,yes
dynamic_viscosity,FKcTI,no,3.331500000e+02,1.310000000e-02,2.600000000e-03,9.670000000e+04,0.000000000e+00,yes
dynamic_viscosity,mgxcp,no,2.931500000e+02,4.530000000e-02,2.900000000e-03,1.010000000e+05,0.000000000e+00,yes
dynamic_viscosity,mgxcp,no,2.981500000e+02,3.720000000e-02,2.400000000e-03,1.010000000e+05,0.000000000e+00,yes
dynamic_viscosity,mgxcp,no,3.031500000e+02,3.140000000e-02,2.100000000e-03,1.010000000e+05,0.000000000e+00,yes
dynamic_viscosity,mgxcp,no,3.081500000e+02,2.560000000e-02,1.700000000e-03,1.010000000e+05,0.000000000e+00,yes
dynamic_viscosity,mgxcp,no,3.131500000e+02,2.150000000e-02,1.500000000e-03,1.010000000e+05,0.000000000e+00,yes
dynamic_viscosity,mgxcp,no,3.181500000e+02,1.880000000e-02,1.300000000e-03,1.010000000e+05,0.000000000e+00,yes
dynamic_viscosity,mgxcp,no,3.231500000e+02,1.590000000e-02,1.100000000e-03,1.010000000e+05,0.000000000e+00,yes
kinematic_viscosity,wUwVk,no,2.931500000e+02,3.370000000e-05,1.200000000e-06,1.013250000e+05,0.000000000e+00,yes
kinematic_viscosity,wUwVk,no,2.981500000e+02,2.750000000e-05,1.000000000e-06,1.013250000e+05,0.000000000e+00,yes
kinematic_viscosity,wUwVk,no,3.031500000e+02,2.330000000e-05,8.000000000e-07,1.013250000e+05,0.000000000e+00,yes
kinematic_viscosity,wUwVk,no,3.081500000e+02,1.960000000e-05,6.000000000e-07,1.013250000e+05,0.000000000e+00,yes
kinematic_viscosity,wUwVk,no,3.131500000e+02,1.710000000e-05,5.000000000e-07,1.013250000e+05,0.000000000e+00,yes
kinematic_viscosity,wUwVk,no,3.231500000e+02,1.260000000e-05,4.000000000e-07,1.013250000e+05,0.000000000e+00,yes
kinematic_viscosity,wUwVk,no,3.331500000e+02,9.500000000e-06,3.000000000e-07,1.013250000e+05,0.000000000e+00,yes
kinematic_viscosity,wUwVk,no,3.431500000e+02,7.400000000e-06,2.000000000e-07,1.013250000e+05,0.000000000e+00,yes
kinematic_viscosity,wUwVk,no,3.531500000e+02,5.900000000e-06,2.000000000e-07,1.013250000e+05,0.000000000e+00,yes
kinematic_viscosity,wUwVk,no,3.631500000e+02,4.100000000e-06,1.000000000e-07,1.013250000e+05,0.000000000e+00,yes
kinematic_viscosity,wUwVk,no,3.731500000e+02,3.800000000e-06,1.000000000e-07,1.013250000e+05,0.000000000e+00,yes
kinematic_viscosity,ojBhA,no,2.831500000e+02,4.994000000e-05,9.200000000e-07,1.000000000e+05,0.000000000e+00,yes
kinematic_viscosity,ojBhA,no,2.931500000e+02,3.275000000e-05,6.000000000e-07,1.000000000e+05,0.000000000e+00,yes
kinematic_viscosity,ojBhA,no,3.031500000e+02,2.281000000e-05,4.200000000e-07,1.000000000e+05,0.000000000e+00,yes
kinematic_viscosity,ojBhA,no,3.131500000e+02,1.661000000e-05,3.100000000e-07,1.000000000e+05,0.000000000e+00,yes
kinematic_viscosity,ktoAE,no,2.831500000e+02,5.020000000e-05,1.300000000e-06,1.013250000e+05,0.000000000e+00,yes
kinematic_viscosity,ktoAE,no,2.881500000e+02,3.950000000e-05,1.000000000e-06,1.013250000e+05,0.000000000e+00,yes
kinematic_viscosity,ktoAE,no,2.931500000e+02,3.275000000e-05,8.700000000e-07,1.013250000e+05,0.000000000e+00,yes
kinematic_viscosity,ktoAE,no,2.981500000e+02,2.710000000e-05,7.200000000e-07,1.013250000e+05,0.000000000e+00,yes
kinematic_viscosity,ktoAE,no,3.031500000e+02,2.274000000e-05,6.000000000e-07,1.013250000e+05,0.000000000e+00,yes
kinematic_viscosity,ktoAE,no,3.081500000e+02,1.932000000e-05,5.100000000e-07,1.013250000e+05,0.000000000e+00,yes
kinematic_viscosity,ktoAE,no,3.131500000e+02,1.656000000e-05,4.400000000e-07,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,VHMHq,no,2.931500000e+02,1.160000000e+00,1.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,VHMHq,no,2.981500000e+02,1.310000000e+00,1.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,VHMHq,no,3.031500000e+02,1.440000000e+00,1.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,VHMHq,no,3.081500000e+02,1.630000000e+00,2.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,VHMHq,no,3.131500000e+02,1.800000000e+00,2.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,VHMHq,no,3.231500000e+02,2.290000000e+00,2.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,VHMHq,no,3.331500000e+02,2.600000000e+00,2.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,VHMHq,no,3.431500000e+02,3.050000000e+00,2.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,VHMHq,no,3.531500000e+02,3.650000000e+00,2.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,VHMHq,no,3.631500000e+02,4.050000000e+00,2.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,VHMHq,no,3.731500000e+02,4.550000000e+00,2.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,udULf,no,2.931500000e+02,1.220000000e+00,1.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,udULf,no,2.981500000e+02,1.380000000e+00,1.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,udULf,no,3.031500000e+02,1.540000000e+00,2.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,udULf,no,3.081500000e+02,1.740000000e+00,2.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,udULf,no,3.131500000e+02,1.990000000e+00,2.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,udULf,no,3.231500000e+02,2.550000000e+00,2.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,udULf,no,3.331500000e+02,2.950000000e+00,2.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,udULf,no,3.431500000e+02,3.650000000e+00,3.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,udULf,no,3.531500000e+02,4.350000000e+00,3.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,udULf,no,3.631500000e+02,5.200000000e+00,3.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,udULf,no,3.731500000e+02,5.900000000e+00,3.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,IoLiTec-IL-0006,no,2.981500000e+02,1.410000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,yes
electrical_conductivity,cOHnx,no,2.991000000e+02,1.300000000e+00,1.000000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,YOBUW,no,2.835300000e+02,8.960000000e-01,2.700000000e-02,1.000000000e+05,0.000000000e+00,yes
electrical_conductivity,YOBUW,no,2.884200000e+02,1.094900000e+00,3.300000000e-02,1.000000000e+05,0.000000000e+00,yes
electrical_conductivity,YOBUW,no,2.933400000e+02,1.317500000e+00,4.000000000e-02,1.000000000e+05,0.000000000e+00,yes
electrical_conductivity,YOBUW,no,2.982600000e+02,1.564000000e+00,4.700000000e-02,1.000000000e+05,0.000000000e+00,yes
electrical_conductivity,YOBUW,no,3.031900000e+02,1.833600000e+00,5.500000000e-02,1.000000000e+05,0.000000000e+00,yes
electrical_conductivity,YOBUW,no,3.081300000e+02,2.126100000e+00,6.400000000e-02,1.000000000e+05,0.000000000e+00,yes
electrical_conductivity,YOBUW,no,3.130600000e+02,2.441100000e+00,7.300000000e-02,1.000000000e+05,0.000000000e+00,yes
electrical_conductivity,YOBUW,no,3.179900000e+02,2.777500000e+00,8.300000000e-02,1.000000000e+05,0.000000000e+00,yes
electrical_conductivity,YOBUW,no,3.229200000e+02,3.134900000e+00,9.400000000e-02,1.000000000e+05,0.000000000e+00,yes
electrical_conductivity,YOBUW,no,3.278400000e+02,3.513000000e+00,1.100000000e-01,1.000000000e+05,0.000000000e+00,yes
electrical_conductivity,YOBUW,no,3.327500000e+02,3.909000000e+00,1.200000000e-01,1.000000000e+05,0.000000000e+00,yes
electrical_conductivity,DlQDy,no,2.981000000e+02,1.516500000e+00,3.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,pTtBt,no,2.981000000e+02,1.400000000e+00,4.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,rvgDb,no,2.630000000e+02,2.630000000e-01,2.100000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,rvgDb,no,2.730000000e+02,4.760000000e-01,3.800000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,rvgDb,no,2.830000000e+02,7.700000000e-01,6.200000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,rvgDb,no,2.930000000e+02,1.143300000e+00,9.100000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,rvgDb,no,3.030000000e+02,1.592000000e+00,1.300000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,rvgDb,no,3.130000000e+02,2.109000000e+00,1.700000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,rvgDb,no,3.230000000e+02,2.686000000e+00,2.100000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,rvgDb,no,3.330000000e+02,3.314000000e+00,2.700000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,rvgDb,no,3.430000000e+02,3.985000000e+00,3.200000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,rvgDb,no,3.530000000e+02,4.691000000e+00,3.800000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,rvgDb,no,3.630000000e+02,5.425000000e+00,4.300000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,rvgDb,no,3.730000000e+02,6.180000000e+00,4.900000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,VQneZ,no,2.981500000e+02,1.630000000e+00,1.600000000e-01,1.010000000e+05,5.000000000e+02,yes
electrical_conductivity,RBQct,no,2.981500000e+02,1.630000000e+00,1.000000000e-03,1.010000000e+05,0.000000000e+00,yes
electrical_conductivity,Iepdk,no,2.381500000e+02,4.188000000e-02,3.400000000e-04,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,Iepdk,no,2.481500000e+02,1.087600000e-01,8.700000000e-04,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,Iepdk,no,2.581500000e+02,2.333000000e-01,1.900000000e-03,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,Iepdk,no,2.681500000e+02,4.316000000e-01,3.400000000e-03,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,Iepdk,no,2.781500000e+02,7.168000000e-01,5.700000000e-03,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,Iepdk,no,2.881500000e+02,1.096200000e+00,8.800000000e-03,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,Iepdk,no,2.981500000e+02,1.572500000e+00,1.300000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,Iepdk,no,3.031500000e+02,1.846600000e+00,1.500000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,Iepdk,no,3.131500000e+02,2.465800000e+00,2.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,Iepdk,no,3.231500000e+02,3.175900000e+00,2.500000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,Iepdk,no,3.331500000e+02,3.969800000e+00,3.200000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,Iepdk,no,3.431500000e+02,4.843400000e+00,3.900000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,Iepdk,no,3.531500000e+02,5.793800000e+00,4.600000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,TCbEh,no,2.981500000e+02,1.553000000e+00,1.600000000e-02,1.010000000e+05,0.000000000e+00,yes
electrical_conductivity,ARlTi,no,2.981500000e+02,1.553000000e+00,1.600000000e-02,1.010000000e+05,0.000000000e+00,yes
electrical_conductivity,NoOyp,no,2.981500000e+02,1.553000000e+00,1.600000000e-02,1.010000000e+05,0.000000000e+00,yes
electrical_conductivity,JpHfk,no,2.480500000e+02,1.059000000e-01,1.100000000e-03,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,JpHfk,no,2.580500000e+02,2.280000000e-01,2.000000000e-03,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,JpHfk,no,2.681000000e+02,4.230000000e-01,4.000000000e-03,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,JpHfk,no,2.781000000e+02,7.030000000e-01,7.000000000e-03,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,JpHfk,no,2.881500000e+02,1.076000000e+00,1.100000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,JpHfk,no,2.981500000e+02,1.546000000e+00,1.500000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,JpHfk,no,3.081500000e+02,2.110000000e+00,2.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,JpHfk,no,3.181500000e+02,2.770000000e+00,3.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,JpHfk,no,3.281500000e+02,3.510000000e+00,4.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,JpHfk,no,3.381500000e+02,4.340000000e+00,4.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,JpHfk,no,3.481500000e+02,5.230000000e+00,5.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,JpHfk,no,3.581500000e+02,6.200000000e+00,6.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,JpHfk,no,3.681500000e+02,7.220000000e+00,7.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,JpHfk,no,3.781500000e+02,8.290000000e+00,8.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,JpHfk,no,3.881500000e+02,9.410000000e+00,9.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,JpHfk,no,3.981500000e+02,1.056000000e+01,1.100000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,JpHfk,no,4.081500000e+02,1.175000000e+01,1.200000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,JpHfk,no,4.181500000e+02,1.297000000e+01,1.300000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,JpHfk,no,4.281500000e+02,1.422000000e+01,1.400000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,JpHfk,no,4.381500000e+02,1.548000000e+01,1.500000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,JpHfk,no,4.481500000e+02,1.675000000e+01,1.700000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,JpHfk,no,4.581500000e+02,1.803000000e+01,1.800000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,JpHfk,no,4.681500000e+02,1.930000000e+01,2.000000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,GSqsS,no,2.981000000e+02,9.100000000e-01,4.000000000e-02,1.000000000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.491000000e+02,1.451000000e-01,4.400000000e-03,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.516000000e+02,1.863000000e-01,4.800000000e-03,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.541000000e+02,2.220000000e-01,5.000000000e-03,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.565000000e+02,2.610000000e-01,5.000000000e-03,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.581000000e+02,2.450000000e-01,6.000000000e-03,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.590000000e+02,3.170000000e-01,9.000000000e-03,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.615000000e+02,3.630000000e-01,7.000000000e-03,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.631000000e+02,2.960000000e-01,6.000000000e-03,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.640000000e+02,4.010000000e-01,1.100000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.665000000e+02,4.430000000e-01,9.000000000e-03,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.681000000e+02,4.450000000e-01,1.100000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.690000000e+02,5.270000000e-01,1.400000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.715000000e+02,6.200000000e-01,1.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.731000000e+02,6.120000000e-01,1.400000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.739000000e+02,7.020000000e-01,1.500000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.764000000e+02,7.210000000e-01,1.500000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.781000000e+02,7.350000000e-01,1.700000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.789000000e+02,8.350000000e-01,2.100000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.814000000e+02,9.580000000e-01,1.900000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.831000000e+02,8.960000000e-01,2.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.839000000e+02,1.098000000e+00,2.600000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.864000000e+02,1.168000000e+00,2.300000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.881000000e+02,1.091000000e+00,2.200000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.885000000e+02,6.110000000e-01,3.400000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.889000000e+02,5.770000000e-01,3.600000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.889000000e+02,7.480000000e-01,3.500000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.889000000e+02,1.220000000e+00,4.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.895000000e+02,8.910000000e-01,3.800000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.901000000e+02,1.016000000e+00,3.600000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.907000000e+02,1.070000000e+00,6.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.913000000e+02,1.092000000e+00,2.300000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.913000000e+02,1.334000000e+00,2.700000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.926000000e+02,1.142000000e+00,2.400000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.931000000e+02,1.305000000e+00,5.600000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.938000000e+02,1.192000000e+00,2.400000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.938000000e+02,1.442000000e+00,3.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.951000000e+02,1.244000000e+00,2.600000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.963000000e+02,1.296000000e+00,2.800000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.963000000e+02,1.539000000e+00,3.500000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.968000000e+02,1.324000000e+00,3.300000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.978000000e+02,1.356000000e+00,4.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.981000000e+02,1.571000000e+00,5.500000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.988000000e+02,1.394000000e+00,2.900000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,2.988000000e+02,1.619000000e+00,3.500000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,3.000000000e+02,1.463000000e+00,3.100000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,3.031000000e+02,1.788000000e+00,3.800000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,3.081000000e+02,2.020000000e+00,4.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,3.131000000e+02,2.280000000e+00,5.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,3.181000000e+02,2.550000000e+00,5.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,3.231000000e+02,2.850000000e+00,6.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,3.281000000e+02,3.220000000e+00,7.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,3.331000000e+02,3.560000000e+00,7.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,3.381000000e+02,3.950000000e+00,8.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,3.431000000e+02,4.350000000e+00,9.000000000e-02,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,3.481000000e+02,4.770000000e+00,1.000000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,3.531000000e+02,5.220000000e+00,1.100000000e-01,1.013250000e+05,0.000000000e+00,yes
electrical_conductivity,DxIZM,yes,3.581000000e+02,5.550000000e+00,1.100000000e-01,1.013250000e+05,0.000000000e+00,yes
